DATAFLOW,freq,unit,hazard,nace_r2,waste,country_code,year,value,OBS_FLAG
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BA,2018,1396.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BA,2020,1502.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2004,8796.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2006,5125.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2008,3440.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2010,3469.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2012,7689.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2014,4357.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2016,3471.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2018,3016.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BE,2020,1326.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2004,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2006,31.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2008,180.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2010,240.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2012,118.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2014,15.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,BG,2020,115.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2004,8.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2006,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2008,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2010,3.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2014,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CY,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2004,262.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2006,368.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2008,257.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2010,337.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2012,189.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2014,86.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2016,33.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2018,687.0,b
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,CZ,2020,45.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2004,8176.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2006,16747.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2008,17351.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2010,15223.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2012,10450.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2014,9764.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2016,9633.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2018,8290.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DE,2020,15376.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2004,7.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2006,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2008,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2010,900.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2012,3610.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2014,8237.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2016,5403.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2018,13428.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,DK,2020,12010.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2004,852.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2006,1251.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2008,144.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2010,41.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2012,88.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2014,221.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2016,7.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2018,3.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EE,2020,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2004,817.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2006,154.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2008,50.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2010,528.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2012,5.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2014,46.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2016,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2018,27.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EL,2020,23.0,p
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2004,6730.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2006,8599.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2008,9964.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2010,8280.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2012,3051.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2014,2213.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2016,1609.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2018,1549.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ES,2020,2779.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2004,50000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2006,110000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2008,50000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2010,60000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2012,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2014,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2016,30000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2018,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU27_2020,2020,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2004,50000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2006,110000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2008,60000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2010,80000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2012,50000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2014,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2016,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,EU28,2018,40000.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2004,2820.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2006,2322.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2008,40.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2010,38.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2012,63.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2014,1021.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2016,65.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2018,936.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FI,2020,25.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2004,15290.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2006,17910.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2008,13300.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2010,26685.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2012,7698.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2014,4163.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2016,3246.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2018,4431.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,FR,2020,2339.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2004,190.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2006,188.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2008,38.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2010,63.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2012,60.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2014,116.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2016,29.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2018,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HR,2020,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2004,299.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2006,129.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2008,94.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2010,273.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2012,350.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2014,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2016,30.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2018,11.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,HU,2020,10.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2004,82.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2006,10.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2008,19.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2010,94.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2012,155.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2014,502.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2016,194.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2018,274.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IE,2020,238.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2004,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2008,44637.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2010,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2014,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2016,79.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IS,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2004,7790.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2006,58083.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2008,8226.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2010,4907.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2012,2707.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2014,2327.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2016,4655.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2018,1875.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,IT,2020,1520.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LI,2008,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LI,2010,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LI,2012,94.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LI,2014,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LI,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LI,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LI,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2004,52.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2006,59.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2008,42.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2010,67.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2012,32.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2014,8.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2016,18.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2018,7.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LT,2020,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2004,171.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2006,92.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2008,140.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2010,258.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2012,184.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2014,75.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2016,63.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2018,29.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LU,2020,34.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2004,8.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2006,78.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2008,111.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2010,13.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2012,24.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2014,34.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2016,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2018,24.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,LV,2020,16.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ME,2012,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ME,2014,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ME,2016,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ME,2018,2.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,ME,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MK,2008,1.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MK,2010,53.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MK,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MK,2014,6.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MK,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MK,2018,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MK,2020,46.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2004,0.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2006,0.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2008,0.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2010,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2012,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2014,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2016,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2018,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,MT,2020,0.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2004,337.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2006,350.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2008,302.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2010,440.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2012,133.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2014,125.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2016,349.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2018,560.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NL,2020,338.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2004,1689.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2006,2797.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2008,2970.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2010,3793.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2012,2686.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2014,5705.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2016,2809.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2018,1826.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,NO,2020,2197.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2004,339.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2006,356.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2008,586.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2010,958.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2012,408.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2014,282.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2016,101.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2018,140.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PL,2020,38.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2004,270.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2006,140.0,e
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2008,197.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2010,172.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2012,201.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2014,161.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2016,84.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2018,95.0,b
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,PT,2020,64.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2004,492.0,s
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2006,321.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2008,343.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2010,350.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2012,334.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2014,329.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2016,106.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2018,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RO,2020,40.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RS,2010,22.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RS,2012,62.0,
ESTAT:ENV_WASGEN(1.0),A,T,HAZ,TOTAL_HH,W077,RS,2014,69.0,b
