DATAFLOW,freq,unit,hazard,wst_oper,waste_cat,country_code,year,value,OBS_FLAG
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ES,2012,2921.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ES,2014,3172.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ES,2016,1072.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ES,2018,1335.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ES,2020,1769.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU27_2020,2010,40000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU27_2020,2012,10000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU27_2020,2014,10000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU27_2020,2016,10000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU27_2020,2018,20000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU27_2020,2020,20000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU28,2010,40000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU28,2012,20000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU28,2014,10000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU28,2016,10000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,EU28,2018,20000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FI,2010,1.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FI,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FI,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FI,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FI,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FI,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FR,2010,20298.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FR,2012,2006.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FR,2014,130.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FR,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FR,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,FR,2020,2838.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HR,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HR,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HR,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HR,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HR,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HR,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HU,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HU,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HU,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HU,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HU,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,HU,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IE,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IE,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IE,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IE,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IE,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IE,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IS,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IS,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IS,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IS,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IS,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IS,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IT,2010,208.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IT,2012,122.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IT,2014,44.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IT,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IT,2018,50.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,IT,2020,281.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LT,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LT,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LT,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LT,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LT,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LT,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LU,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LU,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LU,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LU,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LU,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LU,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LV,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LV,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LV,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LV,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LV,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,LV,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ME,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ME,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ME,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ME,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,ME,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MK,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MK,2012,21.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MK,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MK,2018,21.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MK,2020,20.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MT,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MT,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MT,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MT,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MT,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,MT,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NL,2010,35.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NL,2012,10.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NL,2014,6.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NL,2016,72.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NL,2018,79.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NL,2020,152.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NO,2010,102.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NO,2012,335.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NO,2014,3078.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NO,2016,3294.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NO,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,NO,2020,248.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PL,2010,12.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PL,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PL,2014,147.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PL,2016,50.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PL,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PL,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PT,2010,2.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PT,2012,14.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PT,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PT,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PT,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,PT,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RO,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RO,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RO,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RO,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RO,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RO,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RS,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RS,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RS,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RS,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RS,2018,39.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,RS,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SE,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SE,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SE,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SE,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SE,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SE,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SI,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SI,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SI,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SI,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SI,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SI,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SK,2010,21.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SK,2012,9.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SK,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SK,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SK,2018,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,SK,2020,1.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,TR,2012,187.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,TR,2018,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,TR,2020,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,UK,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,UK,2012,5297.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,UK,2014,5248.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,UK,2016,68.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,UK,2018,863.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,XK,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W077,XK,2020,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,AL,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,AT,2010,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,AT,2012,1132.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,AT,2014,15099.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,AT,2016,16409.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,AT,2018,12856.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,AT,2020,9460.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BE,2010,813971.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BE,2012,170401.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BE,2014,285263.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BE,2016,490711.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BE,2018,553356.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BE,2020,1223984.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BG,2010,5380.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BG,2012,6490.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BG,2014,1899.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BG,2016,294521.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BG,2018,4047.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,BG,2020,23710.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CY,2010,1277.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CY,2012,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CY,2014,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CY,2016,0.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CY,2018,186.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CY,2020,59.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CZ,2010,172620.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CZ,2012,97592.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CZ,2014,301192.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CZ,2016,252729.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CZ,2018,273947.0,b
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,CZ,2020,75230.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DE,2010,2831584.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DE,2012,2477151.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DE,2014,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DE,2016,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DE,2018,,c
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DE,2020,2785212.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DK,2010,525080.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DK,2012,535385.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DK,2014,194327.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DK,2016,129591.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DK,2018,131187.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,DK,2020,189295.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EE,2010,12934.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EE,2012,3807.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EE,2014,8543.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EE,2016,42260.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EE,2018,12409.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EE,2020,369.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EL,2010,217385.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EL,2012,230788.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EL,2014,739913.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EL,2016,22520.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EL,2018,25683.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EL,2020,27280.0,p
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,ES,2010,195095.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,ES,2012,130947.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,ES,2014,150797.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,ES,2016,207542.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,ES,2018,213708.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,ES,2020,633095.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU27_2020,2010,11990000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU27_2020,2012,11260000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU27_2020,2014,12110000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU27_2020,2016,12280000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU27_2020,2018,11820000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU27_2020,2020,13870000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU28,2010,12360000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU28,2012,11500000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU28,2014,12360000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU28,2016,12600000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,EU28,2018,12120000.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FI,2010,373090.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FI,2012,216748.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FI,2014,216547.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FI,2016,271543.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FI,2018,208203.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FI,2020,183260.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FR,2010,736770.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FR,2012,375831.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FR,2014,483456.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FR,2016,649690.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FR,2018,864892.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,FR,2020,820267.0,
ESTAT:ENV_WASTRT(1.0),A,T,HAZ_NHAZ,RCV_R_B,W102,HR,2010,24973.0,
